Unnamed: 0,ODT,RowID,platform.BAT.batteryCurrentDir,platform.BAT.batteryCurrent[0:2],platform.BAT.batteryVoltage[0:2],platform.EPS.switchVoltages[0:9],platform.EPS.switchCurrents[0:9],platform.EPS.actualSwitchStatesBitmap,platform.EPS.expectedSwitchStatesBitmap,platform.ADCS.busVoltages_2,platform.ADCS.busVoltages_1,platform.ADCS.busVoltages_0,platform.ADCS.busCurrents_2,platform.ADCS.busCurrents_1,platform.ADCS.busCurrents_0,platform.EPS.busCurrentDraws_1,platform.EPS.busCurrentDraws_0,platform.EPS.busCurrents_3,platform.EPS.busCurrents_2,platform.EPS.busCurrents_1,platform.EPS.busCurrents_0,platform.EPS.busVoltages_3,platform.EPS.busVoltages_2,platform.EPS.busVoltages_1,platform.EPS.busVoltages_0,platform.EPS.solarArrayVoltages_2,platform.EPS.solarArrayVoltages_1,platform.EPS.solarArrayVoltages_0,platform.EPS.solarArrayCurrents_4,platform.EPS.solarArrayCurrents_3,platform.EPS.solarArrayCurrents_2,platform.EPS.solarArrayCurrents_1,platform.EPS.solarArrayCurrents_0,platform.EPS.switchCurrents_9,platform.EPS.switchCurrents_8,platform.EPS.switchCurrents_7,platform.EPS.switchCurrents_6,platform.EPS.switchCurrents_5,platform.EPS.switchCurrents_4,platform.EPS.switchCurrents_3,platform.EPS.switchCurrents_2,platform.EPS.switchCurrents_1,platform.EPS.switchCurrents_0,platform.EPS.switchVoltages_9,platform.EPS.switchVoltages_8,platform.EPS.switchVoltages_7,platform.EPS.switchVoltages_6,platform.EPS.switchVoltages_5,platform.EPS.switchVoltages_4,platform.EPS.switchVoltages_3,platform.EPS.switchVoltages_2,platform.EPS.switchVoltages_1,platform.EPS.switchVoltages_0,platform.BAT.batteryVoltage_2,platform.BAT.batteryVoltage_1,platform.BAT.batteryVoltage_0,platform.BAT.batteryCurrent_2,platform.BAT.batteryCurrent_1,platform.BAT.batteryCurrent_0,platform.EPS.solarArrayCurrents[0:4],platform.EPS.solarArrayVoltages[0:2],platform.EPS.busVoltages[0:3],platform.EPS.busCurrents[0:3],platform.EPS.busCurrentDraws[0:1],platform.ADCS.busCurrents[0:2],platform.ADCS.busVoltages[0:2],platform.ADCS.sensorCurrent,platform.ADCS.mtqCurrent,platform.CMC.current3V3,platform.CMC.current5V,platform.CMC.voltage3V3,platform.CMC.voltage5V,obsw.platform.obc.TelemetryADCA.channelOutput[3],obsw.platform.obc.TelemetryADCA.channelOutput[0],obsw.platform.obc.TelemetryADCA.channelOutput[1],obsw.platform.obc.TelemetryADCA.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[0],obsw.platform.obc.TelemetryADCB.channelOutput[1],obsw.platform.obc.TelemetryADCB.channelOutput[2],obsw.platform.obc.TelemetryADCB.channelOutput[3],obsw.platform.obc.TelemetryADCC.channelOutput[1],obsw.platform.obc.TelemetryADCC.channelOutput[2],obsw.platform.obc.TelemetryADCC.channelOutput[5],obsw.platform.obc.TelemetryADCB.channelOutput[4],obsw.platform.obc.TelemetryADCC.channelOutput[6],obsw.platform.obc.TelemetryADCB.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[4],obsw.platform.obc.TelemetryADCB.channelOutput[6],obsw.platform.obc.TelemetryADCA.channelOutput[5],obsw.platform.obc.TelemetryADCC.channelOutput[3],cdh.telemetry.DataPool.paramValid
2046,8498091,141261,1,31465486,811428756,3715031407167093899474765826,2478300297160092770212251650,128,0,549,177,1021,648,448,549,8,4,2,23,37,9,128,444,777,911,665,358,340,512,249,233,26,5,2,2,2,5,2,2,5,2,2,2,2,2,555,2,2,2,2,2,1,3,916,858,773,14,8,30,5525720000000.0,356883097,978994000000.0,9702497282,4104,75514200000000.0,140349000000000.0,7360,1014,17606,65501,1258,828,2160,2154,1123,3357,3349,450,3344,318,3,3,2175,26,3376,5,2315,34,2437,2301,11111111111111111111
2047,8498151,141262,0,31465479,812478350,2478300292548406749133015042,1240360256721790990706280450,128,0,456,178,1023,964,512,579,8,4,2,22,37,8,512,884,777,905,662,345,347,256,88,89,37,5,2,2,2,5,2,2,4,2,2,1,2,2,545,2,2,2,1,2,2,2,910,859,774,7,8,30,5537380000000.0,364209814,972552000000.0,8628754434,4104,79646000000000.0,140624000000000.0,8968,244,17606,65501,1258,829,2146,2141,1127,3357,3349,449,3344,318,4,3,2162,26,3376,5,2311,34,2436,2295,11111111111111111111
2048,8498213,141263,0,32514055,812478349,2478300293701328253740910594,2477091371340478141037545474,128,0,720,553,513,611,129,950,7,4,2,23,37,9,512,884,777,905,663,346,347,768,6,99,40,4,2,2,2,5,2,2,5,2,1,2,2,2,546,2,2,2,2,2,2,2,909,859,774,7,8,31,4441100000000.0,364210839,972552000000.0,9702497282,4103,65292200000000.0,141161000000000.0,7163,271,17606,65501,1258,828,2147,2142,1126,3357,3348,449,3344,318,4,3,2163,26,3376,5,2311,33,2436,2295,11111111111111111111
2049,8498272,141264,1,31465485,811428753,2478300293701328253752444930,2478300297160092770212251650,128,0,34,617,513,588,960,541,7,4,2,23,37,9,576,144,778,910,660,355,356,384,686,202,80,5,2,2,2,5,2,2,5,2,2,2,2,2,557,2,2,2,2,2,2,2,913,858,773,13,8,30,5583670000000.0,373657236,977921000000.0,9702497282,4103,74483400000000.0,141178000000000.0,7023,217,17606,65501,1258,829,2158,2152,1121,3357,3349,449,3343,318,3,3,2173,27,3376,5,2310,33,2437,2293,11111111111111111111
2050,8498332,141265,1,31465491,811428756,3716240332985582628735289346,2478300297160092770212251650,128,0,628,39,513,998,385,960,8,5,2,23,37,8,192,412,777,907,252,413,360,896,331,178,122,4,2,2,2,5,2,2,5,2,2,2,2,2,548,2,2,1,2,2,2,3,916,858,773,19,8,30,4529230000000.0,377910524,974699000000.0,8628755458,5128,65996600000000.0,141023000000000.0,5702,658,17606,65501,1258,828,2163,2158,1121,3357,3349,449,3343,318,3,3,2178,26,3376,5,2315,34,2438,2297,11111111111111111111
2051,8498392,141266,1,31465489,811428756,3716240332986708527579924482,2478300297160092770212251650,128,0,819,878,1023,921,128,593,7,4,2,22,37,8,256,696,777,912,666,342,441,512,594,39,262,5,2,2,2,5,2,2,5,2,2,2,2,2,559,1,2,2,2,2,2,3,916,858,773,17,8,30,5778920000000.0,462772890,980068000000.0,8628754434,4103,81518600000000.0,140718000000000.0,6454,156,17606,65501,1258,828,2164,2158,1120,3357,3349,449,3343,318,3,3,2179,27,3376,5,2309,34,2437,2292,11111111111111111111
2052,8498452,141267,1,31465480,812477332,3716240332986708528651569154,1239151332055097866138421250,128,0,126,271,1022,887,928,545,8,4,2,22,37,9,256,696,777,912,668,348,360,512,830,9,220,4,2,2,2,5,2,2,5,2,1,1,2,2,557,2,2,2,2,2,2,3,916,858,774,8,8,30,4634280000000.0,377844380,980068000000.0,9702496258,4104,75028900000000.0,140499000000000.0,5578,662,17595,65501,1258,828,2162,2157,1125,3357,3349,449,3343,318,4,3,2177,27,3376,5,2303,34,2437,2301,11111111111111111111
2053,8498513,141268,1,32514054,812477329,2478300293701328253743007746,2478300297160092770212251649,128,0,1022,848,1023,527,576,591,8,4,2,22,37,8,448,916,777,909,657,352,344,896,226,33,58,5,1,2,2,5,2,2,5,2,2,2,2,2,548,2,2,2,2,2,2,2,913,858,774,6,8,31,5559870000000.0,361071249,976847000000.0,8628754434,4104,81303800000000.0,140714000000000.0,8863,884,17595,65501,1258,829,2153,2148,1126,3357,3349,449,3343,318,5,3,2169,27,3376,5,2302,34,2438,2300,11111111111111111111
2054,8498572,141269,0,31465482,812477325,2478300293701328253741959170,1240360257874712495313127426,128,0,135,602,513,973,992,527,8,4,2,22,37,8,384,632,777,904,252,343,332,384,1011,24,26,4,2,2,2,5,2,2,5,2,2,1,2,2,547,2,2,2,2,2,2,2,909,858,774,10,8,30,4425990000000.0,348478716,971478000000.0,8628754434,4104,72563600000000.0,141174000000000.0,8178,221,17595,65501,1258,829,2144,2138,1134,3357,3349,450,3343,318,6,3,2160,26,3376,5,2305,33,2436,2303,11111111111111111111
2055,8498632,141270,0,31465479,812477326,3716240332986708528623257602,1240360257874712495313127426,128,0,289,655,1023,546,833,989,8,4,2,22,37,9,192,65,779,906,252,340,352,640,374,20,91,5,2,2,2,5,2,2,5,2,2,1,2,2,530,2,2,2,2,2,2,3,910,858,774,7,8,30,5595290000000.0,369447164,973627000000.0,9702496258,4104,68019500000000.0,140688000000000.0,9124,179,17595,65501,1258,829,2148,2143,1127,3357,3348,449,3343,317,5,3,2164,27,3376,4,2312,33,2437,2295,11111111111111111111
2056,8498692,141271,1,31465486,811428755,3716240332986708528653666306,2477091371340478141037545474,128,0,619,568,513,36,833,562,7,4,2,23,37,9,128,444,777,911,252,355,355,0,755,13,112,4,2,2,2,5,2,2,5,2,1,2,2,2,559,2,2,2,2,2,2,3,915,858,773,14,8,30,4518320000000.0,372608252,978994000000.0,9702497282,4103,77352500000000.0,141165000000000.0,8793,593,17595,65501,1258,828,2161,2156,1121,3357,3349,449,3343,318,3,3,2176,27,3376,5,2309,34,2437,2293,11111111111111111111
2057,8498752,141272,1,31465490,811429780,3716240332986707429146232834,2478300297160092770212251650,128,0,345,728,512,860,384,566,8,4,2,23,37,9,960,900,778,913,830,406,336,384,812,0,27,5,2,2,2,5,2,2,5,2,2,2,2,2,563,2,1,2,2,2,2,3,916,859,773,18,8,30,5526550000000.0,352738110,981143000000.0,9702497282,4104,77842100000000.0,140933000000000.0,6633,368,17595,65501,1258,828,2164,2158,1124,3357,3349,449,3343,318,3,3,2179,27,3376,5,2302,33,2436,2299,11111111111111111111
2058,8498813,141273,1,31465478,811428756,2477091367881713624590321666,2478300297160092770212251650,128,0,180,520,513,586,833,994,8,4,2,23,37,8,256,696,777,912,835,351,339,256,165,9,30,5,2,2,2,5,2,2,5,2,2,2,2,2,569,2,2,2,2,2,1,2,916,858,773,6,8,30,5529780000000.0,355827523,980068000000.0,8628755458,4104,68363100000000.0,141152000000000.0,6005,187,17595,65501,1258,828,2163,2158,1122,3357,3348,449,3343,318,4,3,2179,27,3376,5,2311,34,2437,2294,11111111111111111111
2059,8498872,141274,1,31465487,812477331,2478300293701328253758736386,2478300297160092770212251650,128,0,326,423,513,971,832,570,8,4,2,23,37,8,384,948,777,913,815,349,343,0,66,126,40,5,2,2,2,5,2,2,5,2,2,2,2,2,563,2,2,2,2,2,2,2,915,858,774,15,8,30,5540640000000.0,360019759,981142000000.0,8628755458,4104,78452000000000.0,141126000000000.0,7683,866,17595,65507,1258,828,2164,2158,1120,3358,3349,450,3344,318,4,3,2176,27,3376,5,2309,33,2437,2292,11111111111111111111
2060,8498932,141275,1,31465487,812478356,2478300293701328253770270722,2478300297160092770212251650,128,0,89,345,513,593,576,542,7,4,2,24,37,8,960,900,778,913,820,420,346,512,992,143,43,5,2,2,2,5,2,2,5,2,2,2,2,2,574,2,2,2,2,2,2,2,916,859,774,15,8,30,5543880000000.0,363238196,981143000000.0,8628756482,4103,74569300000000.0,141105000000000.0,8736,625,17606,65501,1258,828,2164,2159,1121,3358,3349,450,3344,318,4,3,2177,26,3376,5,2313,33,2437,2296,11111111111111111111
2061,8498992,141276,1,32514063,812477333,3716240332986708528670443522,2478300297158966870305409026,128,0,756,1000,513,815,192,532,7,4,2,21,37,9,384,948,777,913,252,429,346,640,16,194,147,4,2,2,2,5,2,1,5,2,2,2,2,2,575,2,2,2,2,2,2,3,917,858,774,15,8,31,4556090000000.0,363246844,981142000000.0,9702495234,4103,73143400000000.0,141281000000000.0,6669,850,17606,65501,1258,828,2164,2159,1122,3357,3349,449,3343,318,4,2,2177,27,3377,5,2314,34,2437,2298,11111111111111111111
2062,8499052,141277,1,31465486,811428757,2478300293701328253770270722,2478300296007171265605404673,128,0,915,531,1022,763,385,1007,8,4,2,22,37,8,384,948,777,913,253,410,421,640,233,23,259,4,1,2,2,5,2,2,4,2,2,2,2,2,574,2,2,2,2,2,2,2,917,858,773,14,8,30,4676170000000.0,441870589,981142000000.0,8628754434,4104,69226400000000.0,140534000000000.0,6699,944,17606,65501,1258,828,2164,2159,1121,3358,3349,450,3343,318,4,3,2177,26,3377,5,2312,34,2437,2295,11111111111111111111
2063,8499113,141278,1,32514052,811429780,2478300293700202353851893762,2478300297160092770212251650,128,0,829,694,512,49,1,574,8,4,2,23,37,8,832,648,778,912,779,416,406,768,15,0,233,5,2,2,2,5,2,2,5,2,2,2,2,2,563,2,2,1,2,2,2,2,916,859,773,4,8,31,5747740000000.0,426148619,980069000000.0,8628755458,4104,78890100000000.0,140924000000000.0,6225,947,17606,65501,1258,828,2164,2159,1122,3357,3349,450,3343,318,4,3,2177,26,3377,4,2303,34,2436,2300,11111111111111111111
2064,8499172,141279,1,32514061,812477332,2478300293701328253757687810,2478300296007171265605404673,128,0,915,531,1022,941,833,962,8,4,2,22,37,9,832,648,778,912,810,401,271,0,448,1023,5,5,1,2,2,5,2,2,4,2,2,2,2,2,562,2,2,2,2,2,2,2,916,858,774,13,8,31,5504000000000.0,284575530,980069000000.0,9702496258,4104,66164100000000.0,140534000000000.0,7164,606,17606,65501,1258,828,2164,2159,1124,3357,3349,449,3343,318,4,3,2177,27,3377,5,2302,34,2437,2300,11111111111111111111
2065,8499232,141280,1,31465481,811428756,2478300293701327154246060034,2478300297160092770212251650,128,0,235,248,513,477,513,952,8,4,2,23,37,8,960,900,778,913,699,323,326,640,127,32,24,4,2,2,2,5,2,2,5,2,2,2,2,2,562,2,1,2,2,2,2,2,916,858,773,9,8,30,4423850000000.0,342167227,981143000000.0,8628755458,4104,65455400000000.0,141079000000000.0,6341,1008,17606,65501,1258,828,2164,2158,1125,3358,3349,450,3343,318,3,3,2177,27,3377,4,2303,33,2436,2299,11111111111111111111
2066,8499292,141281,1,32514061,812477333,3716240332986708528656812034,2478300297160092770212251650,128,0,98,840,512,946,160,534,8,4,2,22,37,8,384,948,777,913,818,413,333,256,113,286,33,4,2,2,2,5,2,2,5,2,2,2,2,2,562,2,2,2,2,2,2,3,917,858,774,13,8,31,4433780000000.0,349599538,981142000000.0,8628754434,4104,73414000000000.0,140963000000000.0,5611,950,17618,65501,1258,828,2164,2159,1120,3357,3349,450,3343,318,3,3,2178,27,3377,4,2312,34,2436,2295,11111111111111111111
2067,8499352,141282,1,32514061,812477333,3716240332986708528668346370,2478300297160092770212251650,128,0,125,792,513,674,577,967,8,4,2,22,37,8,960,900,778,913,738,418,377,640,792,173,150,4,2,2,2,5,2,2,5,2,2,2,2,2,573,2,2,2,2,2,2,3,917,858,774,13,8,31,4559290000000.0,395741922,981143000000.0,8628754434,4104,66490500000000.0,141225000000000.0,6753,444,17618,65501,1258,828,2165,2159,1121,3358,3348,450,3343,318,3,3,2178,26,3377,5,2308,34,2437,2291,11111111111111111111
2068,8499413,141283,1,32514060,811428757,2478300293701328253747202050,2478300297160092770212251650,128,0,216,967,513,959,352,545,7,4,2,23,37,9,384,948,777,913,798,407,416,256,499,33,245,5,2,2,2,5,2,2,5,2,2,2,2,2,552,2,2,2,2,2,2,2,917,858,773,12,8,31,5760660000000.0,436625182,981142000000.0,9702497282,4103,74951600000000.0,141272000000000.0,6309,1032,17630,65507,1258,828,2164,2159,1124,3358,3349,450,3343,318,4,3,2178,27,3378,5,2316,34,2437,2299,11111111111111111111
2069,8499472,141284,1,31465484,811428757,2478300293701328253745104898,2478300297160092770212251650,128,0,602,81,1023,307,833,959,7,4,2,22,37,8,384,948,777,913,792,405,401,768,344,0,228,4,2,2,2,5,2,2,5,2,2,2,2,2,550,2,2,2,2,2,2,2,917,858,773,12,8,30,4642860000000.0,420894488,981142000000.0,8628754434,4103,65957900000000.0,140611000000000.0,7366,659,17642,65501,1258,828,2165,2159,1120,3357,3349,450,3344,318,4,3,2179,27,3378,5,2312,34,2436,2295,11111111111111111111
2070,8499532,141285,1,31465484,811428757,3716240332986708528644229122,2478300297160092770212251650,128,0,820,199,513,536,0,545,7,4,2,23,36,9,960,900,778,913,727,404,331,512,211,19,49,4,2,2,2,5,2,2,5,2,2,2,2,2,550,2,2,2,2,2,2,3,917,858,773,12,8,30,4450680000000.0,347493079,981143000000.0,9701448706,4103,74904300000000.0,141066000000000.0,8564,118,17642,65501,1258,828,2165,2159,1127,3357,3349,450,3343,318,4,3,2179,26,3378,5,2305,34,2436,2302,11111111111111111111
2071,8499592,141286,1,32514060,812477333,3716240332986708528644229122,2478300297160092770212251650,128,0,435,558,1023,922,192,1004,8,4,2,22,37,8,384,948,777,913,818,341,340,0,654,46,97,5,2,2,2,5,2,2,5,2,2,2,2,2,550,2,2,2,2,2,2,3,917,858,774,12,8,31,5601760000000.0,356865842,981142000000.0,8628754434,4104,69007300000000.0,140675000000000.0,9138,283,17654,65501,1258,828,2164,2159,1122,3358,3349,450,3344,318,4,3,2179,26,3378,5,2308,34,2438,2306,11111111111111111111
2072,8499652,141287,1,31465483,812477333,3716240332986708528647374850,2478300297160092770212251650,128,0,866,456,513,817,992,584,8,4,2,21,37,8,256,696,777,912,826,344,340,128,50,155,88,5,2,2,2,5,2,2,5,2,2,2,2,2,553,2,2,2,2,2,2,3,917,858,774,11,8,30,5592210000000.0,356868922,980068000000.0,8628753410,4104,80397600000000.0,141135000000000.0,5915,952,17654,65501,1258,828,2165,2160,1122,3358,3349,450,3344,317,4,3,2179,27,3378,5,2314,33,2437,2297,11111111111111111111
2073,8499713,141288,1,32514059,812477333,2478300293701328253754542082,1240360257874712495313127426,128,0,557,169,512,167,514,965,7,4,2,23,37,9,320,664,777,908,794,412,329,128,486,234,31,5,2,2,2,5,2,2,5,2,2,1,2,2,559,2,2,2,2,2,2,2,917,858,774,11,8,31,5531090000000.0,345404186,975773000000.0,9702497282,4103,66348800000000.0,140783000000000.0,8278,613,17666,65501,1259,828,2165,2159,1123,3358,3349,450,3343,318,4,3,2179,26,3378,5,2316,33,2436,2298,11111111111111111111
2074,8499772,141289,1,32514059,812477333,3716240332986708528656812034,2478300297160092770212251650,128,0,90,848,1021,209,2,1009,8,4,2,22,37,8,256,696,777,912,641,418,331,256,890,111,207,5,2,2,2,5,2,2,5,2,2,2,2,2,562,2,2,2,2,2,2,3,917,858,774,11,8,31,5719940000000.0,347507329,980068000000.0,8628754434,4104,69338100000000.0,140439000000000.0,9075,754,17666,65501,1258,828,2165,2159,1121,3358,3349,450,3344,318,4,3,2179,27,3378,4,2310,34,2437,2293,11111111111111111111
2075,8499832,141290,1,32514059,812477333,3716240332986708528658909186,2478300296007171265605404674,128,0,787,594,1021,976,832,991,8,4,2,21,37,8,832,648,778,912,750,393,417,128,624,26,234,4,2,2,2,5,2,2,4,2,2,2,2,2,564,2,2,2,2,2,2,3,917,858,774,11,8,31,4649330000000.0,437659374,980069000000.0,8628753410,4104,68156900000000.0,140405000000000.0,7258,148,17678,65501,1258,828,2165,2160,1125,3358,3349,450,3343,317,4,3,2180,27,3379,5,2305,33,2436,2302,11111111111111111111
2076,8499892,141291,1,32514058,812478357,2478300293701327154249205762,2478300297160092770212251650,128,0,1012,359,513,291,129,910,8,4,2,23,37,8,256,696,777,912,213,415,404,256,784,1023,200,5,2,2,2,5,2,2,5,2,2,2,2,2,565,2,1,2,2,2,2,2,917,859,774,10,8,31,5713380000000.0,424049877,980068000000.0,8628755458,4104,62543400000000.0,141109000000000.0,7569,89,17678,65501,1258,828,2166,2160,1123,3358,3349,451,3343,318,4,3,2180,26,3379,4,2313,33,2436,2296,11111111111111111111
2077,8499952,141292,0,31465484,811428757,2478300293701328253760833538,2478300297160092770212251650,128,0,691,941,1022,846,672,521,7,4,2,22,36,8,960,900,778,913,798,410,348,640,122,5,77,4,2,2,2,5,2,2,5,2,2,2,2,2,565,2,2,2,2,2,2,2,917,858,773,12,8,30,4480730000000.0,365325086,981143000000.0,8627705858,4103,71696000000000.0,140589000000000.0,7932,545,17690,65501,1258,828,2165,2160,1132,3358,3349,450,3343,317,4,3,2180,26,3379,5,2309,33,2437,2307,11111111111111111111
2078,8500013,141293,1,31465482,811429781,2478300293701328253774465026,2478300297160092770212251649,128,0,518,583,513,679,736,586,7,4,2,22,37,9,256,696,777,912,827,337,317,256,230,1021,27,5,1,2,2,5,2,2,5,2,2,2,2,2,578,2,2,2,2,2,2,2,917,859,773,10,8,30,5527620000000.0,332744507,980068000000.0,9702496258,4103,80638100000000.0,141169000000000.0,6722,688,17690,65501,1258,828,2165,2159,1123,3358,3349,450,3343,317,4,3,2179,26,3379,4,2315,34,2436,2298,11111111111111111111
2079,8500072,141294,1,31465482,812477333,3716240332986708528673589250,2478300297160092770212251650,128,0,884,422,512,459,513,988,7,4,2,23,37,8,384,948,777,913,805,340,267,768,974,132,6,5,2,2,2,5,2,2,5,2,2,2,2,2,578,2,2,2,2,2,2,3,917,858,774,10,8,30,5504140000000.0,280318757,981142000000.0,8628755458,4103,67929300000000.0,140851000000000.0,8282,433,17702,65501,1258,828,2165,2160,1124,3358,3349,450,3344,318,4,3,2180,26,3379,5,2311,34,2437,2294,11111111111111111111
2080,8500132,141295,1,32514058,811428757,3716240332986708528661006338,2478300297160092770212251650,128,0,336,233,513,799,160,573,8,4,2,23,37,8,960,900,778,913,798,406,264,512,908,318,2,5,2,2,2,5,2,2,5,2,2,2,2,2,566,2,2,2,2,2,2,3,917,858,773,10,8,31,5500040000000.0,277240606,981143000000.0,8628755458,4104,78774100000000.0,141075000000000.0,8452,870,17702,65501,1258,828,2165,2160,1127,3358,3350,450,3344,318,4,3,2180,26,3379,5,2305,33,2437,2302,11111111111111111111
2081,8500192,141296,1,32514058,811429781,2478300293701328253761882114,2478300296007171265605404674,128,0,89,345,513,321,897,913,7,4,2,22,37,9,384,948,777,913,252,410,363,896,498,218,121,5,2,2,2,5,2,2,4,2,2,2,2,2,566,2,2,2,2,2,2,2,917,859,773,10,8,31,5627710000000.0,381053180,981142000000.0,9702496258,4103,62801100000000.0,141105000000000.0,5576,432,17714,65501,1258,828,2165,2160,1131,3358,3349,450,3343,318,4,3,2180,26,3379,5,2304,33,2437,2304,11111111111111111111
2082,8500252,141297,1,31465481,812477333,2478300293701328253774465026,2478300296006045365698562050,128,0,271,695,513,128,385,1004,7,4,2,22,37,9,384,948,777,913,120,398,418,640,506,57,220,4,2,2,2,5,2,1,4,2,2,2,2,2,578,2,2,2,2,2,2,2,917,858,774,9,8,30,4634330000000.0,438712440,981142000000.0,9702496258,4103,69020200000000.0,141199000000000.0,8281,224,17725,65501,1258,828,2165,2160,1129,3358,3349,450,3343,318,4,3,2180,26,3380,4,2304,34,2438,2302,11111111111111111111
2083,8500313,141298,1,32514058,812478357,2478300293701328253774465026,2478300297160092770212251650,128,0,43,88,513,782,800,532,8,4,2,22,37,9,384,948,777,913,32,330,422,896,1020,0,206,5,2,2,2,5,2,2,5,2,2,2,2,2,578,2,2,2,2,2,2,2,917,859,774,10,8,31,5718750000000.0,442837024,981142000000.0,9702496258,4104,73225000000000.0,141036000000000.0,5556,325,17725,65501,1258,828,2165,2160,1132,3358,3349,450,3344,318,4,3,2181,27,3377,5,2306,34,2436,2303,11111111111111111111
2084,8500372,141299,1,31465481,811429781,3716240332986708528673589250,2478300297158966870305409026,128,0,510,591,1022,882,288,545,7,4,2,23,37,9,384,948,777,913,82,407,321,640,306,4,18,5,2,2,2,5,2,1,5,2,2,2,2,2,578,2,2,2,2,2,2,3,917,859,773,9,8,30,5516890000000.0,337009746,981142000000.0,9702497282,4103,74943000000000.0,140542000000000.0,7792,123,17737,65501,1258,828,2165,2160,1126,3358,3349,451,3344,318,4,3,2181,26,3377,5,2316,34,2437,2299,11111111111111111111
2085,8500432,141300,1,31465480,812477333,2478300293701328253761882114,2478300297160092770212251650,128,0,482,136,513,967,640,541,8,4,2,22,37,8,384,948,777,913,831,391,264,896,178,4,2,5,2,2,2,5,2,2,5,2,2,2,2,2,566,2,2,2,2,2,2,2,917,858,774,8,8,30,5499710000000.0,277225279,981142000000.0,8628754434,4104,74440500000000.0,141049000000000.0,7554,386,17737,65501,1258,828,2165,2160,1133,3358,3349,451,3343,318,3,3,2181,26,3377,5,2307,34,2438,2305,11111111111111111111
2086,8500492,141301,1,32514056,811429781,2478300293701328253761882114,2478300297160092770212251650,128,0,518,583,513,704,288,561,8,4,2,23,37,8,832,648,778,912,685,298,264,896,178,4,2,5,2,2,2,5,2,2,5,2,2,2,2,2,566,2,2,2,2,2,2,2,917,859,773,8,8,31,5499710000000.0,277129901,980069000000.0,8628755458,4104,77142000000000.0,141169000000000.0,9056,506,17749,65501,1258,829,2163,2158,1129,3358,3350,451,3344,318,3,3,2176,26,3377,5,2303,34,2437,2301,11111111111111111111
2087,8500552,141302,1,32514053,812477332,3716240332986708528673589250,2478300297160092770212251650,128,0,80,874,513,541,96,512,8,4,2,23,37,8,832,648,778,912,673,328,264,896,479,80,2,5,2,2,2,5,2,2,5,2,2,2,2,2,578,2,2,2,2,2,2,3,916,858,774,5,8,31,5499790000000.0,277160609,980069000000.0,8628755458,4104,70381700000000.0,141247000000000.0,7609,818,17761,65501,1258,829,2163,2157,1135,3358,3349,450,3344,317,4,3,2175,26,3378,4,2307,34,2437,2304,11111111111111111111
2088,8500613,141303,0,31465476,812477331,2478300293701328253774465026,2478300296007171265605404674,128,0,52,583,512,719,352,515,7,4,2,22,37,9,128,97,779,910,649,408,263,896,780,156,2,5,2,2,2,5,2,2,4,2,2,2,2,2,578,2,2,2,2,2,2,2,915,858,774,4,8,30,5499870000000.0,276193929,977922000000.0,9702496258,4103,70828400000000.0,140894000000000.0,7419,236,17761,65501,1258,829,2159,2154,1130,3358,3349,451,3343,318,4,3,2172,26,3378,5,2303,34,2437,2301,11111111111111111111
2089,8500613,141303,0,31465476,812477331,2478300293701328253774465026,2478300296007171265605404674,128,0,52,583,512,719,352,515,7,4,2,22,37,9,128,97,779,910,649,408,263,896,780,156,2,5,2,2,2,5,2,2,4,2,2,2,2,2,578,2,2,2,2,2,2,2,915,858,774,4,8,30,5499870000000.0,276193929,977922000000.0,9702496258,4103,70828400000000.0,140894000000000.0,7419,236,17761,65501,1258,829,2159,2154,1130,3358,3349,451,3343,318,4,3,2172,26,3378,5,2303,34,2437,2301,11111111111111111111
2090,8500672,141304,0,32514067,812478349,2478300293701328253760833538,2478300297160092770212251650,128,0,921,184,513,212,577,871,7,4,2,21,37,8,512,884,777,905,14,89,6,768,1021,1002,18,19,2,2,2,5,2,2,5,2,2,2,2,2,565,2,2,2,2,2,2,2,909,859,774,19,8,31,20911100000000.0,6382606,972552000000.0,8628753410,4103,59893400000000.0,141062000000000.0,8745,446,17761,65501,1259,829,2146,2141,1140,3358,3349,451,3343,317,4,3,2160,25,3378,4,2304,34,2438,2300,11111111111111111111
2091,8500732,141305,0,31465491,813526924,3716240332986708528659957762,2478300297160092770212251650,128,0,775,281,513,937,704,929,7,4,2,22,38,8,512,884,777,905,1,4,1,896,425,4,1,1,2,2,2,5,2,2,5,2,2,2,2,2,565,2,2,2,2,2,2,3,908,859,775,19,8,30,1100590000000.0,1052673,972552000000.0,8629803010,4103,63887700000000.0,141088000000000.0,7595,793,17773,65501,1259,829,2145,2139,1139,3358,3350,451,3344,318,4,3,2158,26,3378,5,2304,34,2437,2301,11111111111111111111
2092,8500792,141306,0,32514067,812478348,3716240332986708528659957762,2477091371340478141037545474,128,0,161,718,1022,41,449,563,7,4,2,22,37,8,960,584,778,904,1,2,1,896,425,4,1,1,2,2,2,5,2,2,5,2,1,2,2,2,565,2,2,2,2,2,2,3,908,859,774,19,8,31,1100590000000.0,1050625,971479000000.0,8628754434,4103,77438400000000.0,140559000000000.0,8127,998,17785,65501,1259,829,2143,2138,1138,3358,3349,451,3344,317,4,3,2157,26,3378,5,2303,34,2438,2301,11111111111111111111
